"city","County","State","zip","x","y"
"Moberly","Randolph","Missouri","65270","-92.4382367","39.4183689"
"","","North Carolina","","",""
"MONROEVILLE","MONROE","Alabama","36461","-87.3244","31.5269"
"Mocksville","Davie","North Carolina","27028","-80.5630901","35.8933132"
"Modesto","Stanislaus","California","95354","-120.993057","37.643491"
"Mohawk","Herkimer","New York","13407","-74.377823","42.954056"
"Kaunakakai","","Hawaii","96748","-157.017","21.0919"
"Momence","Kankakee","Illinois","60954","-87.6636438","41.1620701"
"Peoria","","Arizona","85345","-112.269","33.5531"
"Moncks Corner","Berkeley","South Carolina","29461","-80.0089","33.1926"
"Topeka","Shawnee","Kansas","66604","-95.69624","39.049968"
"Monett","Barry","Missouri","65708","-93.925624","36.910581"
"Monmouth","Warren","Illinois","61462","-90.6482","40.914"
"Monona","Clayton","Iowa","52159","-91.3898","43.0447"
"Monona","Dane","Wisconsin","53716","-89.3175","43.0466"
"Monongahela","Washington","Pennsylvania","15063","-79.930957","40.204792"
"Monroe","Green","Wisconsin","53566","-89.6398886","42.6021262"
"Monroe","Monroe","Michigan","48162","-83.39378","41.91965"
"Stroudsburg","Monroe","Pennsylvania","18360","-75.1941","40.9854"
"Albia","Monroe","Iowa","52531","-92.8041","41.027"
"Tompkinsville","Monroe","Kentucky","42167","-85.68344","36.724185"
"Columbia","Randolph","Illinois","62236","-90.1463","38.3233"
"Waterloo","Randolph","Illinois","62298","-90.2048","38.4403"
"Paris","Monroe","Missouri","65275","-92.0013","39.4809"
"Tellico Plains ","Monroe","Tennessee","37385","-84.29843","35.367116"
"Monroe ","Monroe","Michigan","48162","-83.3952123","41.9196913"
"Union","Monroe","West Virginia","24983","-80.547387","37.5883119"
"Monroe","Orange","New York","10950","-74.200308","41.344566"
"Monroe ","Ouachita","Louisiana","71201","-92.10813","32.509449"
"Stroudsburg","Monroe","Pennsylvania","18360","-75.194625","40.986307"
"Monroe","Walton","Georgia","30655","-83.712226","33.794333"
"Rochester","Monroe","New York","14607","-77.5884889","43.1435614"
"Los Angeles","Los Angeles","California","90018","-118.001","34.1448"
"Monson","Hampden","Massachusetts","01057","-72.320326","42.103532"
"Montague","Muskegon","Michigan","49437","-86.3574","43.4162"
"Portland","Multnomah","Oregon","97292","-122.584344","45.518886"
"Montclair","San Bernardino","California","91763","-117.69","34.0751"
"Oakland","Alameda","California","94611","-122.2105349","37.8262314"
"Montclair ","San Bernardino","California","91763","-117.6916381","34.0740428"
"Monte Vista ","Rio Grande","Colorado","81144","-106.145805","37.58014"
"Montecito","San Bernardino","California","93108","-119.645","34.4211"
"Bronx","Bronx","New York","10467","-73.8603","40.8943"
"Bronx","Bronx","New York","10467","-73.8789","40.8804"
"Monterey ","Berkshire","Massachusetts","01245","-73.202859","42.132731"
"Monterey","Monterey","California","93940","-121.9270394","36.9872756"
"MONTEVALLO","Shelby","Alabama","35115","-86.862893","33.099545"
"montevideo","Chippewa","Minnesota","56265","-95.7271","44.94776"
"Seneca Falls","Seneca","New York","13148","-76.767311","42.949952"
"Asheville","Buncombe","North Carolina","28801","-82.561093","35.596972"
"Mt. Ida","Montgomery","Arkansas","71957","-93.5781","34.5376"
"Clarksville","Montgomery","Tennessee","37043","-87.2665","36.5145"
"Mt. Sterling","Montgomery","Kentucky","40353","-83.955288","38.045455"
"Troy","Montgomery","North Carolina","27371","-79.89513","35.36276"
"Montgomery","Montgomery","Alabama","36104","-86.2952","32.3803"
"Skillman","Somerset","New Jersey","08558","-74.6498","40.4033"
"Montgomery","Hamilton","Ohio","45242","-84.353673","39.231078"
"Montgomery Village","Montgomery","Maryland","20886","-77.2015","39.1726"
"Monticello","Jefferson","Florida","32344","-83.869492","30.546388"
"Monticello ","White","Indiana","47960","-86.7625086","40.7452318"
"Monticello","Jones","Iowa","52310","-91.185","42.2363"
"Monticello","Wright","Minnesota","55362","-93.799239","45.30201"
"Monticello","Piatt","Illinois","61856","-88.5718","40.0261"
"Montour Falls","Schuyler","New York","14865","-76.847748","42.346431"
"Montoursville","Lycoming","Pennsylvania","17554","-76.9205","41.2542"
"Upper Marlboro","Prince George's","Maryland","20774","-76.72298","38.863671"
"Montrose","Montrose","Colorado","81401","-107.8756668","38.4802387"
"Santa Barbara","Los Angeles","California","93101","-119.713","34.4222"
"Montrose","Lee","Iowa","52639","-91.4159","40.534"
"Montross","Westmoreland","Virginia","22520","-76.8285523","38.0954214"
"monument","El Paso","Colorado","80132","-104.840856","38.824673"
"Richmond","","Virginia","23220","-77.4687","37.5588"
"Moon Township","Allegheny","Pennsylvania","15108","-80.1842","40.4916"
"Pinehurst","Moore County","North Carolina","","-79.4601","35.2072"
"Dumas","Moore County","Texas","","-101.966","35.8503"
"Raleigh","Wake","North Carolina","27601","-78.6399375","35.773554"
"Mooresville","Iredell","North Carolina","28115","-80.8119","35.5808"
"Mora","Kanabec","Minnesota","55051","-93.297285","45.860973"
"Mora","Mora","New Mexico","87712","-105.330218","35.973922"
"Moraga","Contra Costa","California","94556","-122.127796","37.834983"
"Moravia","Cayuga","New York","13118","-76.4208","42.7121"
"Moravia","Appanoose","Iowa","52571","-92.8071","41.027"
"Morehead City","Carteret","North Carolina","28557","-76.7198","34.721"
"Portland","Multnomah","Oregon","97282","-122.6517266","45.4736782"
"Hesperia","Riverside","California","92345","-117.272","33.9363"
"Eagle Nest","Colfax","New Mexico","","-105.271168","36.552741"
"McConnelsville","Morgan","Ohio","43756","-81.8481","39.6479"
"Warburg","Morgan","Tennessee","37887","-84.5863","36.1034"
"Martinsville","Morgan","Indiana","46151","-86.4285795","39.4278554"
"Decatur","Morgan","Alabama","35601","-86.986876","34.600893"
"Morgan Hill","Santa Clara","California","94518","-121.652208","37.12978"
"Lansdale","Montgomery","Pennsylvania","19446","-75.3123277778","40.2453638889"
"Chicago","Cook","Illinois","60602","-87.5544","41.7162"
"Shepherdstown","Jefferson","West Virginia","25443","-77.8254","39.4204"
"Morganton","Burke","North Carolina","28680","-81.68156","35.74306"
"Morganton","Burke","North Carolina","28655","-81.688488","35.7466269"
"Morgantown","Monongalia","West Virginia","26505","-79.95379","39.6327039"
"Morgantown","Monongalia","West Virginia","26505","-79.95372","39.630482"
"Rdudolph","Wood","Wisconsin","54475","-89.810196","44.503296"
"Atlanta","Fulton","Georgia","30306","-84.3523","33.7922"
"Manhattan","New York","New York","10026","-73.9596806","40.8011266"
"Thomasville","York","Pennsylvania","17364","-76.8516","39.9287"
"Morrill","Scotts Bluff","Nebraska","69358","-103.912818","41.962788"
"Morris ","Stevens","Minnesota","56267","-95.9133008","45.5876576"
"Morristown","Morris","New Jersey","07960","-74.489945","40.801309"
"Morris","Otsego","New York","13808","-75.2444","42.5489"
"Morris","Litchfield","Connecticut","","-73.2106","41.6939"
"Morris Plains","Morris","New Jersey","07950","-74.478628","40.82964"
"Morrison","Whiteside","Illinois","61270","-89.964713","41.809438"
"Morristown","Morris","New Jersey","07960","-74.478142","40.796528"
"Morristown","Hamblen","Tennessee","37813","-83.292208","36.211696"
"Morrisville, VT","Lamoille","Vermont","05661","-72.661686","44.371731"
"Morrisville","Madison","New York","13408","-75.6401","42.8985"
"Morro Bay","","California","93442","-120.85","35.3665"
"Morro Bay","San Luis Obispo","California","93442","-120.859","35.3904"
"Morton","Tazewell","Illinois","61550","-89.462593","40.609033"
"Morton Grove","Cook","Illinois","60053","-87.7817274","42.0409607"
"Fairfax ","Fairfax","Virginia","22031","-77.229791","38.872423"
"Moscow","Latah","Idaho","83843","-117.0013877","46.7317092"
"Moscow","Latah","Idaho","83843","-117.0005","46.73074"
"Mosier","Wasco","Oregon","97040","-121.399692","45.6832769"
"City","Marathon","Wisconsin","54455","-89.7587","44.5904"
"Waverly","Lafayette","Missouri","64096","-93.567479","39.201794"
"Honolulu","Honolulu","Hawaii","96817","-157.858492","21.299331"
"Freedom","Waldo","Maine","04941","-69.3801","44.5338"
"Moundridge","McPherson","Kansas","Ks","-97.52482","38.203765"
"Mount Airy","Carroll","Maryland","21771","-77.1542","39.37548"
"Mt Airy","Surry","North Carolina","27030","-80.614308","36.497887"
"Mount Carroll ","Carroll","Illinois","61053","-89.978008","42.101295"
"Mount Clemens","Macomb","Michigan","48043","-82.868009","42.598421"
"Mount Clemens ","Macomb","Michigan","48043","-82.881506","42.598055"
"Bronx","Bronx","New York","10457","-73.8686","40.8538"
"Bakersfield","Kern","California","93307","-118.985","35.3615"
"Mount Holly","Gaston","North Carolina","28120","-81.01679","35.294871"
"Bristol","Bristol","Rhode Island","02809","-71.256882","41.669478"
"Mount Jackson","Shenandoah","Virginia","22842","-78.643629","38.746076"
"Mount Joy","Lancaster","Pennsylvania","17552","-76.4986","40.1094"
"Mount Kisco","","New York","10549","-73.7269","41.2077"
"BIRMINGHAM","SHELBY","Alabama","35242","-86.6302","33.4075"
"Mt. Morris","Ogle","Illinois","61054","-89.4357","42.0485"
"Mount Morris","Livingston","New York","","-77.8726","42.7242"
"Dansville","Livingston","New York","14437","-77.7046","42.5595"
"Mount Pleasant","Charleston","South Carolina","29464","-79.8734","32.790718"
"Washington","District of Columbia","District of Columbia","20010","-77.03871","38.93161"
"Mount Rainier","Prince George's","Maryland","20912","-76.9603","38.9365"
"New York","New York","New York","10029","-73.952043","40.788941"
"Mount Vernon","Linn","Iowa","52314","-91.4158","41.9216036"
"Mount Vernon","Franklin","Texas","75457","-95.2214646","33.1885572"
"Mount Vernon","Skagit","Washington","98273","-122.311832","48.417071"
"Mount Vernon","Franklin","Texas","75457","-95.221391","33.188902"
"Mount Vernon","Lawrence","Missouri","65712","-93.81854","37.103667"
"Mount Vernon","Westchester","New York","10550","-73.834305","40.913253"
"Shingletown","Shasta","California","96088","-121.883547","40.491022"
"Mountain City","Johnson","Tennessee","37683","-81.7998","36.4596"
"Oakland","Garrett","Maryland","21550","-79.40964","39.4082577"
"Mountain Grove","Wright","Missouri","65711","-92.2559571","37.1473708"
"Mountain Home","Elmore","Idaho","","-115.696","43.1316"
"Mountain Home","Baxter","Arkansas","72653","-92.3724","36.3385"
"Carlisle","Cumberland","Pennsylvania","17015","-77.2783","40.2017"
"Show Low","Navajo","Arizona","85901","-110.271","34.3464"
"Phoenix ","Maricopa","Arizona","85033","-112.2013984","33.4797307"
"Columbia ","Tuolumne","California","95310","-120.410011","38.029395"
"Hayesville","Clay","North Carolina","28904","-83.7449","35.0645"
"Mountain View","Santa Clara","California","94041","-122.074677","37.393579"
"Mountain View","Howell","Missouri","65548","-91.703172","36.992413"
"Anchorage","Anchorage","Alaska","99508","-149.814174","61.22431"
"Las Cruces","Dona Ana","New Mexico","88001","-106.772518","32.296873"
"Mountainair ","Torrance","New Mexico","87036","-106.242158","34.519914"
"Talkeetna","Matanuska-Susitna","Alaska","99676","-150.118018","62.32311"
"Moville","Woodbury County","Iowa","","-96.0738","42.4888"
"moxham","Cambria","Pennsylvania","15904","-78.908268","40.297863"
"Canton","","Ohio","","-81.3426","40.8129"
"Mt. Gilead","","Ohio","","-82.8257","40.5487"
"Birmingham","Shelby","Alabama","35242","-86.6303","33.4077"
"Pittsburgh","Allegheny","Pennsylvania","15228","-80.0478","40.3741"
"Philadelphia ","Philadelphia","Pennsylvania","19119","-75.196156","40.046219"
"Mt. Airy","","North Carolina","27030","-80.6077","36.515"
"Mt. Hope","Holmes","Ohio","44660","-81.8","40.624"
"Mt. Horeb","Dane","Wisconsin","53572","-89.735821","43.008385"
"Mt. Juliet","Wilson","Tennessee","37122","-86.510983","36.222692"
"Mt. Morris","Ogle","Illinois","60154","-89.4319","42.0478"
"New York","New York","New York","10027","-73.942773","40.805778"
"New York","New York","New York","10035","-73.8436","40.7926"
"Mt. Pleasant","Henry","Iowa","52641","-91.547312","40.956333"
"Mt. Pleasanat","Isabella","Michigan","48858","-84.779669","43.604758"
"Mt. Pleasant","Isabella","Michigan","48858","-84.780045","43.607275"
"Mount Prospect","Cook","Illinois","60056","-87.9372908","42.0664167"
"Mt. Shasta CA","Siskiyou","California","96067","-122.313401","41.314307"
"WOODSTOCK","Windsor","Vermont","05091","-72.52455","43.637209"
"Mt. Vernon","Posey","Indiana","47620","-87.884274","37.934822"
"Baltimore","Baltimore City","Maryland","21209","-76.6501","39.3687"
"Central City","Muhlenberg","Kentucky","42330","-87.1276","37.2926"
"Greenville","Muhlenberg","Kentucky","42345","-87.1783","37.2028"
"Mukilteo","Snohomish","Washington","98275","-122.3049","47.94861"
"Mukwonago, WI","Waukesha","Wisconsin","53149","-88.338621","42.873606"
"Macon","Bibb","Georgia","31201","-83.646551","32.833797"
"Macon","Bibb","Georgia","31201","-83.628616","32.838311"
"Anchorage","Anchorage","Alaska","99504","-149.7431678","61.20806"
"Muncie ","Delaware","Indiana","47305","-85.3909944","40.1928856"
"Mundelein","Lake","Illinois","60060","-88.0025283","42.2709425"
"Munising","Alger","Michigan","49862","-86.65359","46.412328"
"Munroe Falls ","","Ohio","44262","-81.441095","41.139097"
"Munster","Lake","Indiana","46321","-87.505723","41.536804"
"Murphysboro ","Jackson","Illinois","62966","-89.335786","37.764207"
"Murray","Salt Lake","Utah","84107","-111.936023","40.558205"
"Murrieta","Riverside","California","92562","-117.212105","33.566045"
"Muscatine","Muscatine","Iowa","52761","-91.0679255","41.4358724"
"Muscatine","Muscatine","Iowa","52761","-91.0432051","41.424473"
"Katonah","Westchester","New York","10536","-73.726459","41.259469"
"Muskegon ","Muskegon","Michigan","49440","-86.249198","43.238443"
"Muskogee","Muskogee","Oklahoma","74401","-95.3731","35.7489"
"Mustang","Canadian","Oklahoma","73064","-97.7159","35.3915"
"Winter Haven","Polk","Florida","33880","-81.761504","28.016397"
"Myrtle Beach","Horry","South Carolina","29578","-78.8824","33.6966"
"Mystic","New London","Connecticut","06355","-71.9735","41.3608"
"Mystic","New London","Connecticut","06355","-71.9471","41.363"
"Nacogdoches","Nacogdoches","Texas","75961","-94.6576128","31.6048456"
"Nampa","Canyon","Idaho","83687","-116.5578006","43.578784"
"Nantucket","","Massachusetts","02554","-70.0986","41.2834"
"Napa","Napa","California","94581","-122.285","38.2992"
"Napa","Napa","California","94559","-122.279588","38.282916"
"Naples","Cumberland","Maine","","-70.604","43.9643"
"Vega Alta zona urbana","Vega Alta","Puerto Rico","00962","-66.321158","18.415176"
"Narrowsburg","Sullivan","New York","12764","-75.0581","41.6076"
"Nashua","Valley","Montana","","-106.358","48.1336"
"Nashville","Washington","Illinois","62263","-89.3902","38.3374"
"Nashville","Davidson","Tennessee","37208","-86.8858","36.0922"
"Nashville","Davidson","Tennessee","37208","-86.8492","36.0931"
"Nashville","Davidson","Tennessee","37208","-86.812","36.1141"
"Nashville","Davidson","Tennessee","37208","-86.7892","36.1698"
"Nashville","Davidson","Tennessee","","-86.7848","36.1694"
"Natick","Middlesex","Massachusetts","01760","-71.3460359","42.2829114"
"Natick","Middlesex","Massachusetts","01760","-71.3460359","42.2829114"
"National City","San Diego","California","","-117.106","32.6761"
"Oklahoma City","Oklahoma","Oklahoma","73111","-97.4767216","35.4869106"
"Columbus","Franklin","Ohio","43205","-82.977836","39.952259"
"Salinas","Monterey","California","93906","-121.632055","36.696236"
"Natoma","Osborne","Kansas","67751","-99.0235","39.1902"
"Sacramento","Sacramento","California","95834","-121.4965054","38.6390819"
"Casper","Natrona","Wyoming","82604","-106.363","42.8287"
"Houston","","Texas","77021","-95.3458","29.7026"
"Galion","Crawford","Ohio","","-82.7894","40.732"
"Naugatuck","New Haven","Connecticut","","-73.0734","41.4924"
"Corsicana","Navarro","Texas","75110","-96.4597","32.0944"
"Navasota","","Texas","77868","-96.088","30.3886"
"Nazareth","Northampton","Pennsylvania","18064","-75.31196","40.74239"
"Newark","Essex","New Jersey","","-74.169","40.7408"
"Barberton ","Summit","Ohio","44203","-81.608706","41.01361"
"Lake Nebagamon","Douglas","Wisconsin","54849","-91.6993","46.5139"
"Nebraska City","Otoe","Nebraska","68410","-95.8552","40.6775"
"Needham ","Norfolk","Massachusetts","02492","-71.2383952","42.2807725"
"Neenah","Winnebago","Wisconsin","54956","-88.459157","44.18542"
"El Centro","Imperial","California","92243","-115.548786","32.791762"
"Neillsville ","Clark","Wisconsin","54456","-90.596173","44.559826"
"Neligh","Antelope","Nebraska","68756","-98.0298","42.1286"
"Nellysford","Nelson","Virginia","22958","-78.87131","37.89156"
"Athens ","Athens","Ohio","","-82.231891","39.460973"
"Auburn","Nemaha","Nebraska","68305","-95.836122","40.396094"
